date,asia_ret,europe_ret,us_ret,corr_ae,corr_eu,corr_ua,pred_score
1990-03-22,-0.012524300397528552,-0.006774639494810233,-0.011861487512857,0.3146929722990238,0.2743499043348473,0.10188859193601987,
1990-03-23,0.004842801112640766,0.005491687521835701,0.00577804130928558,0.33066730847648784,0.29468063572711506,0.09777760996468185,
1990-03-24,-0.006087907664945116,0.0,0.0,0.33554954414917115,0.2828695207733054,0.11350031222473209,
1990-03-26,0.022086595733594935,0.006335816361399534,0.0032501172449202398,0.34189821379506324,0.2940188289138448,0.11388895520651111,
1990-03-27,-0.001978026039879817,-0.009308993586091132,0.00601391659181528,0.3505844656364604,0.24016963044083675,0.10634008579527564,
1990-03-28,-0.005583860413561267,0.00030918082037276667,-0.0038281166618682194,0.34887780472924695,0.23865914224116233,0.10662433869450325,
1990-03-29,-0.0016046411090282998,0.004871292896497017,-0.0038829214118640204,0.34457668276825537,0.21995099358489728,0.0884548145791277,
1990-03-30,-0.002083608775061001,0.0027199176033716158,-0.0015406251410975,0.31861097306772956,0.2816704009394593,0.10216503179052079,
1990-03-31,0.0028135419964428828,0.0,0.0,0.33194601724160955,0.30258376275509835,0.10594391693315024,
1990-04-02,-0.021115189867570928,-0.014180803594427817,-0.004432150655584161,0.4061149937533277,0.3179733366497937,0.091255533178564,
1990-04-03,0.008353714703391418,0.013518120260509933,0.012776905182536841,0.42519204458895987,0.3585826837488956,0.07189058685349832,
1990-04-04,-0.004668111159347617,0.0005347087879410731,-0.0056298670946195,0.42441375120057573,0.355892496447286,0.07972563387850792,
1990-04-05,-0.0049005087974556836,0.0045789285139708836,-0.00238583462980802,0.443950841151788,0.36127276292577776,0.13644876652220178,
1990-04-06,0.0010842828037098504,0.003403215043079867,-0.0038528473865409607,0.4482121802618964,0.3549191276487524,0.14870965775708914,
1990-04-07,-0.012584744830771566,0.0,0.0,0.45616805123534376,0.3255242615253661,0.15465435092226712,
1990-04-09,0.011353696761976133,-0.0020356759842492834,-0.00064020684106084,0.4344516520453038,0.3590987596394221,0.1609472229560823,
1990-04-10,-0.008582768805233433,-0.005503571821839116,0.0035096426885840998,0.44088835894357786,0.35609707877499297,0.1720641668186616,
1990-04-11,0.0014379506869320834,0.0011793195522534165,0.00203038512326082,0.43912427350329925,0.37692753246003285,0.165672894168362,
1990-04-12,-0.0022518163965418833,0.00550506882250205,0.0062323578764608995,0.4365114844676274,0.3993523665750364,0.15100433523993928,
1990-04-13,-0.010810664865355682,-0.00016482916406333333,-7.379620033294e-05,0.43393666770088857,0.40865708148996915,0.1462177003167568,
1990-04-14,-0.005024564980304733,0.0,0.0,0.43257614507770265,0.4066215424993902,0.14591733031960977,
1990-04-16,-0.010865455934630766,0.0007664927308850001,0.002029489359221679,0.43389936090536624,0.3720869008037219,0.16230426772495013,
1990-04-17,0.004641160040235642,-3.540180185663332e-05,-0.00123397901406638,0.4325310554169222,0.3717262320360541,0.16084125583180947,
1990-04-18,0.004725769610695783,-0.007500786991505216,-0.01066643438794466,0.40466642523767243,0.3847884798534464,0.14664732898018532,
1990-04-19,-0.0008643706616320163,-0.004767742501376933,-0.00710430563934162,0.4075974945103532,0.3875313977708545,0.09964470128698848,
1990-04-20,0.013807559886129932,0.004752417938975217,-0.00749237296302738,0.42398798190399717,0.43078582944101046,0.08211556126879539,
1990-04-21,0.004025786822774251,0.0,0.0,0.42612272101451215,0.4332980847024461,0.0811562886385619,
1990-04-23,-0.0014206653121782836,-0.013920092758607283,-0.012144463399473959,0.4237544064607234,0.4889535483217107,0.07886467731266399,
1990-04-24,-0.0021767507463267173,-0.002108336168451967,-0.00278219376138408,0.42377663114623165,0.4898536816614572,0.07897487606561078,
1990-04-25,-0.002024224989879916,-0.0023862114055045996,0.00366700890375566,0.44781888843878126,0.46326206975044376,0.055556271741406184,
1990-04-26,-0.008878429751562866,-0.0063138961253897665,0.00190389655639394,0.44983296416530183,0.45855969855344125,0.06038476709293828,
1990-04-27,0.0086073133287999,-0.0056899499211170166,-0.00941644041723074,0.42628200713788156,0.46797900520839575,0.07190338698423812,
1990-04-28,-0.007294955469608451,0.0,0.0,0.4179290646577191,0.45767611580770706,0.0752883744552125,
1990-04-30,-0.01577412677950492,-0.006491306349739249,0.0053730849967318405,0.44707888059579215,0.4692995123609147,0.07854131017382825,
1990-05-01,-0.002274479726816283,0.0016346550280149548,0.00424264471971514,0.44646792868379315,0.4709199227496851,0.08243822690907662,
1990-05-02,0.0009025802594092167,0.009989258897291567,0.00591922697632322,0.4462436685430828,0.4952464408966271,0.09350527105930398,
1990-05-03,0.004268461475002833,0.011237512565401,0.004379191256802239,0.4942980212373824,0.456234711597046,0.028453141574931503,
1990-05-04,0.00813637090987025,0.009554645244468916,0.00752125208385236,0.48313822749904634,0.4651133370663226,0.04948581609607842,
1990-05-05,0.00604742203939695,0.0,0.0,0.4793613755776656,0.4750108858565471,0.04322291940142941,
1990-05-07,0.009985688368813533,0.005196865263120016,0.00595391453651784,0.47449732380361065,0.45509277488713273,0.04646036899399473,
1990-05-08,0.0038523883456825,-0.002773581318901533,0.00228624126886324,0.46647083738952155,0.45084709359698416,0.04282262814020526,
1990-05-09,-0.0015470909111141668,-0.0016000890415074833,0.00060059023727964,0.46461872166947,0.4806708034466476,-0.020641749662307814,
1990-05-10,-0.012444305883945267,0.004678042852460967,0.0038372075249006993,0.39761733398528365,0.4773121300818775,-0.03695602846067065,
1990-05-11,0.0020365522060793334,0.001338557277622,0.01710758151710136,0.3980020352154028,0.45024071239733976,-0.04087941360383361,
1990-05-12,-0.0040197410065941335,0.0,0.0,0.3905878407687185,0.47569625994563247,-0.04880811098697256,
1990-05-14,0.0002861070690488332,0.0020480433015925663,0.00805002639771912,0.37407709169937575,0.4497598829311223,-0.024855324829882834,
1990-05-15,0.005930364085996967,-0.004010225259897033,0.0005779305678383601,0.3561722279899107,0.44749172606761134,-0.027439482652110405,
1990-05-16,-0.003729634355141117,-0.0006624706826470619,0.0006106108011088799,0.3652632446124467,0.4518366147253345,-0.02115809516521592,
1990-05-17,-0.0042870772556579334,0.012249411037411518,0.00501067187098046,0.34619545506742433,0.47944839974418213,-0.027727912343203816,
1990-05-18,-0.013929882966956818,-0.0019861482553448664,0.00268722490449498,0.3731417719575012,0.49174207652355045,-0.026049623278767742,
1990-05-19,-0.0002155017899554,0.0,0.0,0.37671984893142424,0.4695850585437991,-0.04068297091658864,
1990-05-21,-0.008080134162459682,-0.005447189149463484,0.01048316075762192,0.3902550060236641,0.42396420473969254,-0.02465439687586462,
1990-05-22,0.0007817721098589669,0.008323848481025067,0.0024511229428034,0.39529980291907957,0.4230845199531414,-0.01607941076118863,
1990-05-23,0.014453876797478865,0.0022600008224082833,0.005462633067451381,0.3858240724137186,0.4269508674769293,-0.02994444951408478,
1990-05-24,-0.009497780160495317,-0.0011554472069565335,0.0012339896485562799,0.39258660961519015,0.44302462872465304,-0.04266550904885752,
1990-05-25,-0.00553679371706295,-0.004626341760145166,-0.01168744163231664,0.4014391260261888,0.45384935194922327,-0.0636046267168748,
1990-05-26,0.0027320675428698167,0.0,0.0,0.39536541805512415,0.44998579558626073,-0.06106214477196511,
1990-05-28,0.006612983149679033,0.0010427166908645168,-8.485946026414e-05,0.40379267959471776,0.4414284782816926,-0.06362843225305206,
1990-05-29,0.007709947643284867,0.011417286330519048,0.012845382160607242,0.4223368612464516,0.47822545761361707,-0.030432221821251364,
1990-05-30,0.006287768108397066,0.007779235289649084,0.00219304723864652,0.43267442826127256,0.4765947304465977,-0.02349610209219033,
1990-05-31,0.016215274897797467,-0.002487114853746517,0.00037307635973803994,0.3916389836381735,0.4885145652990188,-0.02619613655617379,
1990-06-01,0.0088246356621161,0.0039073637387473,0.00662057744558728,0.3979944347401505,0.49442710328701883,-0.019269053050767353,
1990-06-02,0.004385662449674616,0.0,0.0,0.3988840489524282,0.5074575601879858,-0.03426141342321994,
1990-06-04,-0.009690749042391216,0.0016116698029304169,0.00911081821941974,0.37231978713049985,0.4830700154503163,-0.016408642417826923,
1990-06-05,-0.0018958572318662334,0.002785146639562133,-0.00397377935833216,0.36526685708322876,0.4677297963857079,0.002260185954088514,
1990-06-06,-0.005564789192265549,-0.012093753753779734,-0.0017658976568491597,0.37269125786935864,0.46659865810890633,0.02518811655457162,
1990-06-07,-0.013077920654544732,0.0005432087802133334,-0.00308445147016036,0.344541670070622,0.46243465766152503,0.0310865735085044,
1990-06-08,-0.004319348416756433,-0.006861696489759251,-0.0095632561717378,0.35272924358685315,0.5187126643393405,0.07395431323754452,
1990-06-09,-0.010567358919269734,0.0,0.0,0.3506862991698701,0.5212976259294084,0.07538811262533353,
1990-06-11,-0.010866666670754817,-0.007218253274560716,0.006591158268411159,0.3699969571215466,0.5057633252554654,0.09269632054543814,
1990-06-12,0.009267665392298166,0.0034480361932598164,0.010763239478905581,0.3772340606327837,0.5130610304398513,0.1046783894620963,
1990-06-13,0.0022148554459808507,0.0052130990582963345,0.0026129773094394604,0.38095844872783896,0.5130748039446849,0.09626449263040626,
1990-06-14,-0.009499067358836533,0.0009460205535406666,-0.0035915467173321196,0.3064008090223902,0.49974497139806284,0.1260324140525244,
1990-06-15,-0.006765020479136883,-0.004357861391492766,0.001269729941909855,0.2844189156421641,0.45609321215981646,0.14613398749127382,
1990-06-16,0.0007120489326691834,0.0,0.0,0.2850859944648996,0.4624451937813629,0.1376660772479976,
1990-06-18,-6.054715489645004e-05,-0.006407985834060183,-0.01593915155525346,0.28851519235523887,0.49404598515055415,0.16824603207712557,
1990-06-19,-0.007300038800608234,0.0074443520820890174,0.0012513206931507002,0.2628842177595104,0.49963379106697664,0.1490710901039983,
1990-06-20,-0.011457204179509165,0.0029354616089328836,0.00080079591631218,0.25119986619213797,0.49825580064803604,0.15647092377853952,
1990-06-21,0.002200601886729433,0.0021361963725290635,0.00230693530834964,0.2699154730390472,0.4978571525741572,0.15324521558482004,
1990-06-22,-0.0008253462547818998,0.006938835593134134,-0.00928423013641838,0.2545276643280353,0.45978741784366295,0.14432594889829276,
1990-06-23,-5.576038254563333e-05,0.0,0.0,0.25384002261933886,0.45965476252747783,0.14518565198646288,
1990-06-25,-0.002136400062133933,0.005675060375144816,-0.00781059130508278,0.2538859793081628,0.419919982561921,0.1734411298650261,
1990-06-26,-0.0038176964123713326,0.0018940527592531666,-0.0006373537984745939,0.25299370491615414,0.4185135816717085,0.17274695434809414,
1990-06-27,-0.0007823602921976008,-0.002804037660473083,0.00589622585921988,0.25205018128385365,0.4067262683255544,0.1674206855473645,
1990-06-28,-0.0031489600806885163,-0.0015108831848629001,0.00753732279044754,0.2588493103165936,0.3962685062999167,0.17605833601512041,
1990-06-29,0.004476905789779499,0.0002672289402924668,0.00289650638479264,0.2596036686428732,0.39577646743414674,0.1758830942051594,
1990-06-30,-0.006609136620597984,0.0,0.0,0.28352879849316215,0.36866646481898613,0.1779041782294895,
1990-07-02,0.005106469233582517,0.003044220888656983,0.0018286792232974,0.28998226339107125,0.355188335166452,0.23222606718159433,
1990-07-03,0.0081002626602484,0.00024441083934909996,0.00078240981305964,0.2700950221395171,0.3822518008320247,0.2542652787134909,
1990-07-04,-0.004127937462580828,0.0008917089088952834,5.918998505864563e-06,0.2715120645042064,0.3816643410230119,0.2555206223920859,
1990-07-05,-0.005376919063431985,-0.007267424826086316,-0.0078033867467022806,0.29620022715769734,0.339756075590439,0.21584499628133827,
1990-07-06,0.009060539269950027,0.004930414472806616,0.0051300483453016405,0.3078962715197032,0.3409944726504874,0.22216833116633267,
1990-07-07,0.005778337497617543,0.0,0.0,0.30286710954512625,0.3467819029598049,0.22759113370909265,
1990-07-09,0.004476023052710057,-0.0018688560989358835,0.00259161794614648,0.2765410788339131,0.3516873684387891,0.23030646384934406,
1990-07-10,0.005823157388221342,-0.0070041693248238815,-0.00487508854751302,0.2810893853879943,0.3441376913979248,0.2136020984359202,
1990-07-11,-0.0031619608838803852,0.0067101555326506005,0.00965246337046946,0.27048469963181554,0.36044585180786753,0.1956171862166008,
1990-07-12,-0.004222872408660814,0.004486334993350083,0.00938867580800392,0.2243126598108999,0.3918374444650369,0.2128242713842609,
1990-07-13,0.005347440848744585,0.0041887768748488504,0.00401992343601606,0.2309694012177519,0.3939831322927945,0.2109359744511354,
1990-07-14,-0.0011458878762896,0.0,0.0,0.23247526873650284,0.38529467978397863,0.20791936435348637,
1990-07-16,-0.011138123902201485,0.004988594917186433,0.00380546631417516,0.19217156762421195,0.3863452983674249,0.20666551902607377,
1990-07-17,0.011797670762501171,0.0013294508690107835,-0.00817554805476594,0.1610489722929032,0.35777527878554943,0.163012341657934,
1990-07-18,0.006337561130374057,0.001583227427344401,-0.0085990939340806,0.16614853745672375,0.3447341649236917,0.12822799158351614,
1990-07-19,0.009305868305822458,-0.0023728737405261666,-0.00226329698169662,0.12897967376812366,0.34083997527397725,0.11786965997920501,
1990-07-20,0.001825147797340843,0.0012280826170717497,-0.00921199623153196,0.13806377380803697,0.334296454004013,0.10909115762628871,
1990-07-21,0.001219118364584914,0.0,0.0,0.136374372377471,0.33485560954047466,0.110998047566502,
1990-07-23,-0.0034009905392649565,-0.014345583584458902,-0.021068726964923862,0.1734483842689185,0.43825734173218434,0.07769205546755714,
1990-07-24,0.002446357612058328,-0.003572971263057367,0.00012573306823596004,0.16624578871140575,0.45272179743363095,0.09971109257069802,
1990-07-25,0.015968246818338878,0.0007577258241495832,0.005157188803978541,0.16154593970195827,0.4513876012989913,0.08624065410395575,
1990-07-26,-0.007375562672899442,-0.003188551539102,-0.0022316263760147814,0.17113344246844522,0.452775573046596,0.06942514579904198,
1990-07-27,0.0015642566722769995,-0.006833573652821167,-0.006693232112803061,0.17645157868442538,0.469655692707397,0.06373311841564645,
1990-07-28,0.0022220625993771286,0.0,0.0,0.17481899641802018,0.47008676378615977,0.06428256582280031,
1990-07-30,0.005325883990020729,-0.00532186423480155,-0.0019723535229695397,0.19162913654650177,0.46460528917390675,0.08772823593383648,
1990-07-31,0.005705571699269244,0.006230972716281733,-0.0019571769668134398,0.19651859922839449,0.4566317301138053,0.08399635548969256,
1990-08-01,0.006270853629550328,-0.0034953425303205503,-0.0029601254492100998,0.18464273886710453,0.4592249342874142,0.0987976420811919,
1990-08-02,-0.018158561707485466,-0.015270480760595949,-0.014364089385211101,0.26515782602879734,0.5556272147200711,0.20364936371836567,
1990-08-03,-0.027527634484873817,-0.01800243098149845,-0.02438256005867542,0.3950955325106622,0.6318120423232892,0.18594712012132206,
1990-08-04,-0.001703333370261641,0.0,0.0,0.39151502584271614,0.6300908885793651,0.20651061037030632,
1990-08-05,0.0,0.0,0.0,0.3935683940007281,0.6314051057577422,0.1803996780088976,
1990-08-06,-0.031092678179599598,-0.051169062443111785,-0.039077244916311885,0.5630510081075362,0.7690850829248607,0.33832401336828916,
1990-08-07,-0.025021531914130486,0.018407398679862866,0.00222901131462536,0.41751981011797257,0.7526715551788228,0.3341164308131561,
1990-08-08,-0.004867112524693028,-0.01847056078852793,0.012015449262745741,0.4160453105216431,0.6672661269674306,0.2869680818097514,98.4126984126984
1990-08-09,-0.014623827980342941,0.009517721326459883,0.01049608656398438,0.3650791228114391,0.6637882616640984,0.2733468989204619,97.63779527559055
1990-08-10,0.0007539260657164283,-0.0026604433040787385,-0.01310309120033128,0.3553174535969717,0.6565721138042971,0.2600707490845574,96.875
1990-08-11,2.807599620047137e-05,0.0,0.0,0.37093779914280883,0.6575084903483747,0.2544841959131521,96.89922480620154
1990-08-13,-0.010146385176989656,-0.022233967501095086,0.003369567197488779,0.37935336165808337,0.6060422575761335,0.2535769444415239,94.61538461538461
1990-08-14,0.008416349035654127,0.004873665459796467,0.0046797461218805,0.38660840769553984,0.6090974370484422,0.27262818142192946,95.41984732824427
1990-08-15,0.025299697512363255,0.005477521342457516,0.0012515349772648401,0.4010762439092712,0.6109470380242882,0.27405890331726246,96.21212121212122
1990-08-16,-0.0051054834288618,-0.0011943996981631665,-0.02390215534897302,0.401256763437352,0.5815456841347435,0.32789735620794797,96.2406015037594
1990-08-17,-0.020965875200025113,-0.028193351415733366,-0.01907407729568694,0.4468589116975713,0.6168739634035209,0.3366905313148109,98.50746268656717
1990-08-18,-0.0066774446095614285,0.0,0.0,0.45388205442886204,0.6179150371208089,0.3369743415443763,98.51851851851852
1990-08-20,-5.676455773635766e-05,-0.018430614108810167,-0.007124735838058539,0.43840150315891385,0.6153516589222177,0.330984010509492,96.32352941176471
1990-08-21,-0.00485771248992413,-0.03643799739840325,-0.02240499853431616,0.42463068397422327,0.6497258850524789,0.3690736531071908,98.54014598540147
1990-08-22,-0.01618932430879194,0.009202304636384082,-0.015338694687825819,0.3853023045979162,0.6242560092189987,0.38851681088610823,94.92753623188406
1990-08-23,-0.030666460588324857,-0.028206390036846885,-0.0363487800615707,0.439921513959896,0.6610842392458703,0.36364485976952504,98.56115107913669
1990-08-24,-0.004849164047213171,0.023124978456893184,0.019981668563304543,0.41183418758748525,0.6851718265987012,0.3649578571859849,98.57142857142858
1990-08-25,-0.00033892017658474285,0.0,0.0,0.41751157027900715,0.6861477145637869,0.3422937945436039,97.16312056737588
1990-08-27,0.040209983753861964,0.0379882562002214,0.03590915222235722,0.5223939420815269,0.7397755996035609,0.42463344588349,99.29577464788733
1990-08-28,0.0284636188680471,-0.006376300755376633,0.0030950223964407797,0.4830952214820212,0.7349364524707606,0.40638601790424733,98.6013986013986
1990-08-29,-0.01832497623333394,0.006133665833744434,0.0011276271902031,0.4613708467254591,0.7373539886266098,0.4028024860059891,97.91666666666666
1990-08-30,0.01666161089170773,0.008593150785325417,-0.011406527862986921,0.47831314260717955,0.7201505319611932,0.39652333731536893,97.24137931034483
1990-08-31,0.0088061525930582,-0.0060587422815572,0.00878449595605702,0.4801124640764047,0.7089826133323834,0.39993791335484935,96.57534246575342
1990-09-01,0.005629642920403958,0.0,0.0,0.4797333278385572,0.7085416806911463,0.39944173008501244,95.91836734693877
1990-09-03,-0.003562570417967829,-0.0061693564255455,-0.0001289814096511,0.48228040337488715,0.7181721624321105,0.3911219569099027,96.62162162162163
1990-09-04,-0.017854807943587486,-0.015580197629298166,0.0011854268579200601,0.49294903209420876,0.7066586845025221,0.3756478130705958,94.63087248322147
1990-09-05,-0.021797699282207737,-0.0005225371059740398,0.0026737334709852198,0.4811386693854599,0.7149716106640404,0.37436413111253175,94.0
1990-09-06,-0.0015334238405129569,-0.00895933698452635,-0.01094673804956514,0.4820862901366178,0.7162413654969331,0.3646549798251025,93.37748344370861
1990-09-07,0.006540325292309246,0.0008419005835892834,0.006647778015837019,0.48310459877625017,0.7186871740829456,0.3671085732111618,94.07894736842105
1990-09-08,-0.0001188873610934,0.0,0.0,0.48354015644100334,0.7217345156527912,0.35878388751261775,92.81045751633987
1990-09-10,0.025799659671891136,0.018071146595847066,0.00041090555399622003,0.5079314446321804,0.7131893232474226,0.36265781838195793,96.1038961038961
1990-09-11,-0.0016775062461050413,-0.007237919743902649,-0.004149856968348359,0.5100104245800445,0.7129470895642359,0.3609782905927619,96.7741935483871
1990-09-12,0.0028503531806442716,0.00519934796470465,0.0038744219070633796,0.509382369826029,0.7137019950558123,0.35921504305854224,94.87179487179486
1990-09-13,0.0014531548834126,-0.00453237302053995,-0.0123047179661984,0.5084835915969571,0.7114177435529073,0.3711126341109376,97.45222929936305
1990-09-14,-0.019280343031674915,-0.017312513114645333,-0.00487116617544938,0.5212248259953023,0.707237578680863,0.37331353772210807,98.10126582278481
1990-09-15,-0.008023328116859485,0.0,0.0,0.5174549910017143,0.7068684942180845,0.3756498127085725,97.48427672955975
1990-09-17,-0.0123319772204634,-0.006084392444240485,3.680078719892014e-05,0.5142705907100017,0.7035065413251472,0.37303061357350525,95.625
1990-09-18,0.010171404031719514,-0.015891843970577666,-0.0012104818568378201,0.49396984742810063,0.6959450547414694,0.37136964937745753,87.5776397515528
1990-09-19,-0.004710275426136443,-0.005006707287405366,-0.0035013434364582997,0.4942468296841352,0.6964374858546911,0.36724602288402763,87.03703703703704
1990-09-20,-0.013827201906665199,-0.018742927930702282,-0.01843233972395642,0.5059219885866901,0.7032860197797154,0.33071050173753364,86.50306748466258
1990-09-21,0.01607808674194307,-0.003474942900120717,-0.00396621692080882,0.5029181065358478,0.6999215799637257,0.3373233560240399,85.97560975609755
1990-09-22,-0.005203204520757399,0.0,0.0,0.5046650183121377,0.6984442792051019,0.32698837061874747,85.45454545454545
1990-09-24,-0.012271148296494255,-0.020879053412966447,-0.026149299406535896,0.5087657133118756,0.7056263839776235,0.3135618397784963,85.54216867469879
1990-09-25,0.0002847497443122,-0.018446488019212864,0.0101685031957541,0.5018441261795232,0.6721914446501555,0.2666081503825363,83.8323353293413
1990-09-26,-0.031154213957402272,0.008397031419949866,-0.01109551056829318,0.46192449451504397,0.6545731277283898,0.2556207307731186,80.35714285714286
1990-09-27,0.002077863979792657,0.00242804140863215,-0.02012488094310972,0.4607910229535502,0.637702254103282,0.2655719031585493,78.69822485207101
1990-09-28,-0.009040532827424985,-0.016842804671072083,0.011534848888755838,0.46143712211824195,0.6116706325767327,0.2742532653578417,77.05882352941177
1990-09-29,0.0012399156830902856,0.0,0.0,0.4627527890055404,0.6121913927828431,0.2745096210982778,77.19298245614034
1990-09-30,0.0,0.0,0.0,0.4621036478599336,0.6175573163941138,0.2705392676228344,77.32558139534885
1990-10-01,-0.015948254497384386,0.034181628167012035,0.027741078236995183,0.3935146677324904,0.6554883294966833,0.34662703103949366,79.76878612716763
1990-10-02,0.03835443724418012,0.021039791417465748,0.00141547117519272,0.4344915515109007,0.6464243636313479,0.35914868291299734,81.60919540229885
1990-10-03,-0.002328291960234086,-0.00019423095212073335,-0.012965129944699779,0.434727690891184,0.6407306292491793,0.35742592131181283,81.14285714285714
1990-10-04,-0.0029864286011312287,-0.010366481369269867,0.00033157319841717987,0.4340901603026052,0.6368619100911029,0.36264491835478857,80.68181818181817
1990-10-05,0.018192696387943574,0.001392586131462783,-0.0052777545766410205,0.4349606454410129,0.635330615216836,0.3626213723797397,80.22598870056498
1990-10-06,-0.0034420191460919425,0.0,0.0,0.43581940313427936,0.6353298696405065,0.3638807200598507,80.89887640449437
