date,PC1_RISK APPETITE,PC2_DOLLAR STRENGTH,PC3_RISK APPETITE,PC4_MIXED,PC5_MIXED
1995-01-31,-0.5158584154861613,1.0296643455629442,1.873756123158816,-1.2758163760347427,1.9030545236702272
1995-02-01,1.1948121079898186,1.338864232150047,-0.06934013202336271,0.16909325433744843,-0.7978944133890172
1995-02-02,1.3866068352414576,-0.4116285897181667,-0.27819575085988074,0.2060423158541536,0.15792074639859383
1995-02-03,-0.5021511579236793,-2.3244750696359415,4.238083980569504,-0.3993321895605678,0.9296615273088165
1995-02-04,0.0601784043959001,-0.03716811449392115,0.03610737844186352,0.25984928537946833,-0.0005440620052318666
1995-02-06,1.4245623303925932,0.18218054939813447,0.5221870259012924,1.281465384619939,-0.384431480033673
1995-02-07,-1.5357298065684961,-0.022164427573412804,2.3028727138816163,-0.45114259590560746,-0.23108625478366143
1995-02-08,-0.4830065139572766,-0.19709312996679415,-0.9219931794224491,-0.6966745479268655,-1.0854520968824142
1995-02-09,1.4026284464881267,0.5624033390619472,-0.3904516570892877,0.540045705759772,0.23372288347418319
1995-02-10,1.821141201002124,0.4617094136543276,-1.840360778100979,0.015580561752760447,-0.33996298561881105
1995-02-11,-0.051367547640755365,0.038842396524305794,-0.0316814890408725,-0.029702939846178267,-0.017715622368297955
1995-02-13,-0.522303231580524,0.9609439467990083,-0.9431664554510351,0.3054682497412281,-1.200451058941641
1995-02-14,-1.2019111931370947,-2.5269394323005527,0.4975229814765098,-1.3396612096345408,-1.0706094632546217
1995-02-15,-0.7151872503747969,-2.4499596343465955,1.9258415827984898,-0.4754203017370548,0.2649145600155072
1995-02-16,-1.1177842269441156,-1.474044924484327,-2.1440067086403234,0.5309979132514444,-1.4709276392607287
1995-02-17,-1.001893505177774,0.6188129741608878,-0.8577241996322571,0.42040743533051966,0.15355993618979308
1995-02-18,-0.04462816356130179,0.034249992959010725,-0.027585820789933078,-0.012208771557446253,-0.01667815091893335
1995-02-20,-0.5307742844408602,-0.4629615783061222,-1.6840707863621147,-0.26188082849871885,-1.2314546173927252
1995-02-21,0.8458871935221296,0.6737115500205972,-0.3899367496908626,0.497793172562258,0.23702845067214942
1995-02-22,-1.2957455838408887,-2.797864583105126,1.805875923143785,-0.3924231806301089,-0.48814023577691545
1995-02-23,-0.06848189703377139,-1.2374410680588963,1.5722956595007707,-1.253317436200197,0.05404202566575607
1995-02-24,0.29427013306921224,0.960346007113157,-0.5942481041749813,0.5055156952972242,0.2368366433800341
1995-02-25,0.14210759719590296,-0.09299694286765386,0.08589750611823,0.4725219969664048,0.0120682475763854
1995-02-27,-3.2106758777745625,-1.6607105230119614,0.4352118424840322,-1.595523105283904,0.8714041473478812
1995-02-28,0.26310726906385584,-0.09335680077923701,0.49618008591033463,0.5242627216479644,-1.398430447966695
1995-03-01,-0.20990903558991003,-0.14703335405961726,0.9584513173517357,-0.619491364185932,-0.05726064815799981
1995-03-02,0.49125944841388475,-0.260991244165753,-2.580486606993748,1.1783848510368877,-1.9639534378628813
1995-03-03,0.4304451480278271,-0.6115224708877754,-3.5219440477401354,-0.8528155154329552,-2.058941812818476
1995-03-04,0.06322755175983345,-0.03924588822816019,0.03796041069283293,0.2677642960826598,-7.467143516026545e-05
1995-03-06,-0.7402918408529096,-0.8719343931146708,-3.693348682146676,-0.2716069511929468,-2.321623079195465
1995-03-07,-1.8130036466086683,-0.9277046969953788,-5.321827782382482,1.6139527139672838,-3.3674319927849528
1995-03-08,-0.8396436375444345,-0.30714128258455686,2.9595344059780917,-2.213483521938716,1.6866484589599307
1995-03-09,-1.213508572631035,-1.1448295864419358,0.1554408341414721,1.0486066538951642,-0.6809253182835947
1995-03-10,0.005555397616665862,0.2666235172890782,3.7669290102291355,-2.3115114294409675,2.0777669626692092
1995-03-11,0.04764331396388179,-0.02862635558648633,0.02848953513455135,0.2273105579606294,-0.0024737336614400773
1995-03-13,-0.19380254499407068,-2.0439682574471756,-1.1148816673459154,0.3990810256613737,0.2272723641145553
1995-03-14,0.05646115734410236,-2.4542610022613047,3.8372129246381212,-0.8143832305089643,0.7139742058384483
1995-03-15,-0.5617165782305105,-2.652988164643086,-2.0877541992340336,1.912936907095108,-1.991494983810865
1995-03-16,0.9074324991079737,-0.8110880147812906,2.5291227244918257,-1.6534537968424494,1.5091998659341506
1995-03-17,-1.3159677964369325,0.6326174286592426,-0.03658924943675929,1.0520401555261123,-1.4119432235481264
1995-03-18,-0.045441096741454697,0.03480394821528744,-0.028079857719248053,-0.01431899256480012,-0.01680329513904407
1995-03-20,0.21753158981825935,1.2978030391202695,1.631550430289533,-0.0488809822327601,0.789845756107711
1995-03-21,0.43097327505930616,0.7350783897689723,-0.16277721768039838,-0.1425510234662595,0.04122272076787944
1995-03-22,0.303380793737567,0.011480317579303984,-2.065834719958705,-1.0820687298989677,0.5159244100667929
1995-03-23,-1.4296813948313654,-0.7567887723030233,-0.6731170889395968,-0.7495877542835416,-0.5022790957764951
1995-03-24,0.32340197324679465,-1.2946118872225332,3.1019686573114136,-0.8763089548163271,1.1016466500616235
1995-03-25,-0.02127947959471511,0.018339550961795688,-0.013396324762438471,0.048400002451617866,-0.01308381756294886
1995-03-27,0.5942161671597221,-1.023573325980876,0.10028278998882327,1.4128626228772645,-0.054319015692078636
1995-03-28,1.0720307780482246,0.45360521656201636,-2.0385537917123786,0.21546416265693655,-1.48960042891705
1995-03-29,-1.281056935844933,-0.2529762109246663,-1.3774111262266675,0.08019751992132461,-1.7166361843027724
1995-03-30,1.5671520208883531,1.8085980713203678,2.291619300467546,-0.7262106375813756,3.695022127756916
1995-03-31,-1.8094790809047978,-3.3162099757395045,-6.02890168217214,-0.12320416607204494,-5.3774112575630175
1995-04-01,-0.017196942118645666,0.01555759649243828,-0.010915279176242468,0.05899749872270214,-0.012455345283813452
1995-04-03,-2.218033109537994,-1.6482887245037987,1.0283496080566314,-3.010080184670979,0.4000937732190827
1995-04-04,1.3022401590362445,-0.5791520306466896,2.0031770044422768,0.8360196052559795,1.5130294166690528
1995-04-05,1.1005089866198,-1.9769737135684458,-0.49344021230745155,1.493985461221394,0.5438984730658571
1995-04-06,-0.825472474788719,-0.9314411561344241,-0.49041715755171444,-0.057080733695138136,-1.29645383972839
1995-04-07,0.333006967285814,-0.32189080787323937,-0.8560113706742214,0.24687861295505428,-1.156385834782185
1995-04-08,-0.0864113322598945,0.06272220505414042,-0.052978348570653734,-0.12066998644474593,-0.023110318024668258
1995-04-10,0.28020618343723297,3.1545736046529314,2.1292359184264504,1.1146210889663117,0.998156184422333
1995-04-11,0.042851585744501604,-1.1669462797772472,-0.6283353163112728,0.25410887793420855,-0.037253861484329624
1995-04-12,0.559263658543997,-1.1346093529834325,1.7906931942523705,-0.0634225104946258,0.5203320726494522
1995-04-13,-1.069338984733619,-2.5381834628316686,1.0907949748043881,-0.6474335363640527,-2.925467357438572
1995-04-14,-0.5496041107383527,-0.08922748697755255,-0.2459332356603797,-1.0705679592067572,0.026474286474067795
1995-04-15,0.010875364660213518,-0.0035716533347569753,0.006144863746213829,0.13186790546202132,-0.008133849957606689
1995-04-17,-0.32179991779864053,-2.0215909454237098,-2.142966138335421,1.0727663815565163,-1.015690014485366
1995-04-18,-1.6121167461377197,-1.991182625755659,-2.3715916376692916,0.5715715980591459,-1.0503169446834462
1995-04-19,-0.35340897417005646,3.171272473192953,0.3657264516454943,1.5294197032835417,-0.2633100059346076
1995-04-20,1.0372077706004617,0.7864772096701412,2.770885167804971,-1.0848121201652443,3.397662266411646
1995-04-21,0.8130344914070593,-0.41305540783765177,0.6793180748321955,0.4964864387344183,-0.720616569151717
1995-04-22,-0.14136913635843623,0.10017197976758782,-0.08637738485261535,-0.26333006670492987,-0.03157060935096894
1995-04-24,-0.4030027767225097,0.14995398600173898,0.5484820281716011,-1.6723848080362975,-0.5293862669452205
1995-04-25,0.05950533020216905,-0.5462890162074113,-1.0038396557358469,0.594799797671654,-2.6467620442093143
1995-04-26,0.6815185506153801,1.8534511181244946,2.3673793780974535,-1.5557376433389905,2.3800140152719584
1995-04-27,1.3582013618524051,0.04217657229158765,-1.4314343347569711,0.7344058503467225,0.3583022730656067
1995-04-28,0.8066308093648177,1.1533511218668229,0.5662007809929681,0.1408089191234861,1.2113318546730563
1995-04-29,-0.036105151049431246,0.028442175421811943,-0.0224062032854715,0.009915359290683257,-0.015366104886329146
1995-04-30,-0.037573161211180234,0.02944251833463968,-0.023298344546549356,0.0061046821551418405,-0.015592092693558435
1995-05-01,-0.6586984786121417,0.0690630760747593,-0.47211221032233286,0.2860671117968238,-0.3178621174429286
1995-05-02,0.06304600009949012,-1.5737756733984711,0.7608780018761647,0.15190115269628726,-1.7421342787471077
1995-05-03,0.43857353372104946,-3.041389640630682,2.1462249238209137,-0.26602972103569583,0.24280090917572952
1995-05-04,-0.8984525836848222,-2.349447050904087,0.49335569585726474,0.47547598612423236,1.013954394010631
1995-05-05,-1.9376240380542866,-3.11975523413576,1.680585660517443,-0.0017248310581064535,0.5065648728456609
1995-05-06,-0.06967645549404065,0.051318595047910885,-0.0428082050315355,-0.07722940686335852,-0.020534124614629497
1995-05-08,-0.33716746781675966,-0.34455424830169884,0.12275356218994626,-0.15777952883815127,-1.3801043313516872
1995-05-09,-1.5619679192996498,-0.688712853379622,3.6760790696456977,0.5606066134758715,-0.9578841581702344
1995-05-10,0.5988469682349578,1.1978216988788126,0.5810544377101772,-0.5499857286634044,1.658568942327345
1995-05-11,1.559451516163346,4.265843484170449,2.1756997021307716,-1.462701813721291,3.8446246819708665
1995-05-12,2.150287638405651,1.200028528474723,1.900453079865222,-0.01647837295003068,2.575394222065993
1995-05-13,-0.0005087802054327333,0.004185819284768851,-0.0007735252550111213,0.10231681536907221,-0.009886343232110234
1995-05-15,-0.8606688203033137,-1.05355517321846,0.09323479384255691,0.6138480346842299,-0.17143167140880783
1995-05-16,-1.0399987114517348,-1.7493578075353469,1.8776343803425237,-1.1188832255851755,0.8540460234421746
1995-05-17,0.16858446442822705,0.6418138712505619,0.1479989162880082,-0.3112605457983035,0.07435502294201086
1995-05-18,-2.3624450807224338,2.158752302057114,0.03695181775976576,0.5078506782504815,0.9994625886288198
1995-05-19,-0.6825645235624002,0.964867572108351,-1.6552588237451629,-1.63932941221109,-0.5341462600195908
1995-05-20,-0.04067378786671853,0.031555371488528716,-0.025182661867151488,-0.0019439590668188002,-0.016069408067238795
1995-05-22,1.237340161520022,-0.09972478304494277,1.300551317920051,-1.841446085924831,0.9523235177896846
1995-05-23,0.5736694953685632,-2.841036687502394,1.0561201383526369,0.09892361250570202,0.669306264389225
1995-05-24,-1.7182095772054924,-4.214813960369933,2.7411884829205535,-0.3936736439148242,0.5329019621343533
1995-05-25,-1.1146084254962376,-4.496458118968993,-3.431416445634477,0.09307942595233339,-5.116867469239634
1995-05-26,-2.92669521304768,-1.4218192291672076,-3.5506311786568148,0.16401656707961562,-4.2694470484558975
1995-05-27,-0.07314941410266919,0.05368516553986614,-0.044918796465781195,-0.08624455151795345,-0.02106875735833406
1995-05-29,0.09748077507254131,-0.08768473331572783,0.3001089680897182,0.8729763395130966,-0.14912510027271275
1995-05-30,-2.037830995447354,-1.6897863303674543,2.598085794873802,0.21728160095643073,0.9967403522970699
1995-05-31,1.207372229227642,2.65941388435216,2.2321586080695908,-1.496173861106321,3.2126849155098034
1995-06-01,0.38335268658353483,-2.3495163267105372,2.2615797665056783,0.6248435674729127,1.5114725799933297
1995-06-02,-1.49919479074792,-3.917566804965808,1.5564041989736601,0.8732618312738735,-0.15715398103195127
1995-06-03,-0.07594513649242862,0.05559024845529889,-0.046617816924503376,-0.09350171884933266,-0.02149913528687022
1995-06-05,0.7076514299815341,-0.6169031978358883,0.17312317436985553,-0.4127201211450131,0.5419071723726012
1995-06-06,-0.606601368647143,0.8077021223470685,0.9101938381289345,-0.8736190543921861,0.24992591616302165
1995-06-07,1.5882792025098698,2.164789395131065,-2.88372831908926,-0.20337757821047012,-0.4003410979701108
1995-06-08,0.3151374919524635,2.8402509912453295,-1.3888261501852315,-0.638791577916009,-1.2897807854337093
1995-06-09,0.7607348369003827,4.085877781944868,-6.031305416233994,-0.5132436050427325,-2.3259166728655143
1995-06-10,-0.04239989238043661,0.032731587063930895,-0.02623165260151122,-0.0064246003970829515,-0.016335127327409982
1995-06-12,0.2421636304036364,0.1343660963453837,0.8821819133513394,-0.7145518187611496,-0.8450297336483746
1995-06-13,-2.2662189507184123,-5.230843120919111,4.9463300894450395,-1.8134472265904802,1.718021060397533
1995-06-14,0.7342324785311742,0.024566817500338334,-2.6229488073441396,0.7968920799346774,-0.7156541156208187
1995-06-15,2.1072906154171784,0.9589896596262121,-0.22084074761471612,-0.3368410767359425,1.4887432933575628
1995-06-16,0.7071574100896143,0.5587098489308561,-0.7244069061552,-0.534594442527516,-1.9969695160958152
1995-06-17,-0.02419986525007962,0.020329582890176293,-0.015171105761438172,0.040819232826289145,-0.013533386351855203
1995-06-19,-0.49942881217068563,-2.1568002141764007,2.571797956641428,-0.9871208938969858,-0.33499218706865325
1995-06-20,-0.12345916145298048,0.09698268804697227,-1.029659775537163,-0.7322698846281797,-0.7925447392082169
1995-06-21,-0.7456919654780442,-1.1313860530336457,0.42042611722496404,0.43909566129151506,-1.333021281914734
1995-06-22,-0.1617764509853607,-2.64113440363936,2.6188423050573375,-1.5237219520419165,1.815078098967584
1995-06-23,0.6038676164037278,1.5415933387278968,-2.3381668649319893,1.802517373269827,-1.6875566100737862
1995-06-24,-0.03285566303541756,0.026227884002150034,-0.020431419724555484,0.01835041648569954,-0.014865873559571903
1995-06-26,-0.4311857399524692,3.92812462606355,-1.9100387308213984,1.255959124411232,-0.8168163361829203
1995-06-27,-1.6845764106634986,0.8210225477937733,-0.8946499864458648,-0.19993453638989192,-0.6691489788528481
1995-06-28,0.22395587986769078,0.48615730711647587,0.8466418367379945,-0.7378174593834234,2.5280599502942374
1995-06-29,1.2978818465240198,2.8101585598214895,-3.269337905989099,0.026475941684321592,-3.432475094650254
1995-06-30,-0.1284951583542064,-0.0027554475996444507,1.2334649339122232,0.17219078827433987,-0.6263300307486495
1995-07-01,0.10092317057720783,-0.0649327302617945,0.06086884674124286,0.36561500344173764,0.005728251773859144
1995-07-03,0.0440374905291505,-0.33929471233258773,0.135507326318109,-0.708054090673662,-0.32682000549164997
1995-07-04,0.3773157224753096,-0.5677219047248478,0.8047468862118857,0.5289304928749575,0.08349675949904006
1995-07-05,0.098635578477478,-1.8253763795704034,1.9081278910601815,0.2066956258086684,0.5471180356815529
1995-07-06,-0.037087486425538455,-2.9389060716181583,1.5798955883662955,0.2668185726165,0.06681079081477019
1995-07-07,3.3199653357221397,-1.5594572062927814,4.634249092374164,1.042810283653138,3.265206366404268
1995-07-08,0.0024111212381000965,0.0021961173117841615,0.0010009614780731233,0.10989632807193281,-0.009436848983539463
1995-07-10,0.7587402237699383,-0.6232511722124082,1.0735148355061737,1.3327565545850226,0.9218234735391176
1995-07-11,2.143105854215089,1.6031595579463849,-0.5696937551122074,1.4861669920611962,1.0400835482604611
1995-07-12,0.8941405169423501,-1.8309003394391852,0.30658507430077264,-0.8500392055083866,0.5506975404441108
1995-07-13,1.120111422284606,-0.6307504412891438,-1.3684530249077558,0.547107131569368,-1.5865621850006175
1995-07-14,1.3793300899209429,2.0134897566360177,-1.2130356106210427,0.1878692790416505,0.18024736910760358
1995-07-15,-0.08460997804975309,0.06149471224478514,-0.05188362698182712,-0.11599401111401737,-0.02283301470715709
1995-07-17,1.6491829014098225,1.7903524369866717,0.36472765275752406,-0.827710449520424,1.091090891348803
1995-07-18,-0.9427998029590271,1.1592027012056985,-2.7374254981106074,1.0976261640544072,-1.1557245771367732
1995-07-19,-2.2371575896552374,2.9028394073648203,-2.7720549014419733,0.9395228704857504,-2.4193868764587316
1995-07-20,0.45116773378412317,0.8429586694825018,-0.4928255859691901,-1.1129600491099756,-0.2789452848503772
1995-07-21,2.0953005554814395,2.244260881713243,-0.5235253095266161,1.2360734729563934,0.30274200943764007
1995-07-22,-0.04875723221802691,0.03706365506773418,-0.03009514437261117,-0.022927053985761968,-0.01731378628164826
1995-07-24,-0.11118962147342928,-2.680365440042662,1.5534910696343438,-0.9529511254656267,-0.7160377519191388
1995-07-25,-0.19270640477761633,0.022012910385364334,1.3563247922646582,-1.6479877090221848,0.819713292322791
1995-07-26,0.8742823545982651,-0.7380572639044947,-1.0268310577148883,0.10099763297436191,0.6861234254849536
1995-07-27,0.006181213907104694,-0.562349915949259,1.3715093597199324,-0.7138678221124463,-0.28132693655158497
1995-07-28,0.20523326531958547,1.0925418602486674,-2.0060281297373996,0.5921791075174793,-0.7362962955747999
1995-07-29,-0.07453181003243045,0.05462716853622894,-0.04575890812183184,-0.08983299027612295,-0.021281565575218094
1995-07-31,-0.5034232525622588,-0.9249921456431683,0.7445071734033318,0.38877281269874187,0.7189258169013708
1995-08-01,-0.3785779472629887,0.4840829005340732,-1.6117420147763264,0.12996968009876164,-0.6796259983865077
1995-08-02,2.139869845350255,0.17839205270744254,3.8463890620913412,0.9618037066851429,5.28162754586977
1995-08-03,-0.4340891884887847,0.9934381896703367,-1.924866347357622,0.2334384717960332,-1.4286528629309814
1995-08-04,0.6745164689352687,-0.6897925288632405,1.3873574551778833,-1.304705195990466,1.288304191379534
1995-08-05,-0.067316074180654,0.04971016563785541,-0.04137375068209112,-0.07110230274892548,-0.020170763780259164
1995-08-07,-0.6644896864170063,0.46079301152355673,1.8205424761682503,-0.8358844789774112,0.5936370407528957
1995-08-08,0.23776620361726408,0.03872521990755874,0.2676710700813867,0.16897323798355326,0.2640519346178141
1995-08-09,0.5758349546453071,0.6407371751557511,-0.31487267684756326,0.16384445774048903,0.01929601751202011
1995-08-10,0.007374670258983871,1.8425685930948064,1.0578926940389797,-0.715983499617218,2.096819806920471
1995-08-11,1.3862112448471573,3.9806559813208535,-0.4315654177237319,-0.5059351611311284,1.5956456679489743
1995-08-12,-0.0754659094231657,0.05526368981499545,-0.04632658035608241,-0.09225773588303147,-0.021425362313515172
1995-08-14,-0.1850135203847946,0.6215627421611817,-0.5871587086020135,-0.5696592807945369,-1.4271949915706903
1995-08-15,1.917471649230718,4.160473617410759,4.420681327801644,0.8199394458620294,5.834918795639287
1995-08-16,1.350830056729285,0.09319311289322577,1.644370545984439,1.3625940356681838,0.5192086396528428
1995-08-17,-0.12843096185633807,-0.14613688803696398,-1.0030171133895227,-0.814488944034075,-0.33179520531520257
1995-08-18,0.626616424486434,-1.0295641493385936,0.18258119851351548,-0.5447064133166858,0.787834405525584
1995-08-19,0.007492219065661025,-0.0012662839260446444,0.004088853606925609,0.12308589843012918,-0.008654656743807313
1995-08-21,-1.0848751235245746,-1.6853127040190132,0.5898637816375513,0.4049559444554599,1.1621695200563
1995-08-22,0.2583470454662355,0.6956249888839874,0.5417961009735043,-0.5147762498763965,0.36772052269202327
1995-08-23,0.0177607439189721,0.21466067603692654,-0.9261547862584428,0.5657648110663908,-0.8465468807960818
1995-08-24,-1.1537980627736457,-2.1085670923682778,1.102399511784943,0.7652412744196924,0.06398564148136006
1995-08-25,-1.040814549966862,-2.6315856811179525,1.826666274325274,-0.8040562286849606,0.056179772629623155
1995-08-26,-0.0323036666383674,0.025851738319999103,-0.020095959674886588,0.01978329488392138,-0.014780898360749565
1995-08-28,-1.4787873400148068,-0.061607675195162775,-0.8617660763174744,0.71099058498074,0.3171920074268636
1995-08-29,1.1486642398761167,1.4014889439679328,-0.23908841571596823,-0.011652460310071971,1.2898233812859785
1995-08-30,0.6885085791218494,0.08050328302983019,1.324826859937985,-0.9157588505394394,0.02748940632788969
1995-08-31,-1.1373772351350968,-1.6007616498027597,-1.2923542773779058,0.12818469503450555,-1.5496012146598737
1995-09-01,-0.4326978048649087,-2.1917070603053586,1.2548065225720095,-0.754835337231542,0.8846304806840806
1995-09-02,0.02951412271394853,-0.016272620949824988,0.01747203677829499,0.18025060130496795,-0.0052645700494741215
1995-09-04,-0.36782385197886996,-0.23448390027148663,0.8227974549043966,-1.0351276974869208,0.7603849303574804
1995-09-05,0.8852418257275542,-1.327101169881206,0.888623438140365,-0.816543045336584,0.042187650228348965
1995-09-06,0.5762010023643128,1.2861707133398812,1.4230914592007387,-0.025607446214694254,1.8107309538871685
1995-09-07,0.32441049305300723,0.6800282147104517,-0.7710795595938145,-0.2005423675188402,-0.12899730268107318
1995-09-08,1.1605582437593311,-0.357065546394027,0.9565639760103676,0.6004168192241244,0.35591899235817126
1995-09-11,0.7288305601869297,-0.44358696440121004,-0.28843436959180735,-0.05131628372999046,0.3459113949827289
1995-09-12,-0.28536875555456753,-1.9455271979666087,1.2543490001885316,-0.8852523808015956,1.589641489316384
1995-09-13,1.7226234600579233,1.1907132464457637,3.33748063033136,0.16825186238377385,2.5837890987628604
1995-09-14,-0.7516166975458558,-2.1164480229663156,0.7228276210383169,-0.025818449341732174,0.13865883102639534
1995-09-15,0.8263533456207222,1.2171565048364879,-0.3529804072390518,1.4413795233537605,1.5991826570754306
1995-09-16,0.04491946990774019,-0.0267702525647178,0.026834196680810378,0.22023997320857783,-0.002893046525561263
1995-09-18,-0.852829893145009,0.8968099600107716,-2.043728141459084,-0.10599202539473886,-0.7519821670001154
1995-09-19,0.7350349820497772,-0.4817610037429053,1.3334842917640564,-1.0034107757745625,1.3279717894801952
1995-09-20,-1.7288087824190836,-2.3338252968452196,-0.4651169794649119,-0.7125367793507461,-3.610188075314687
1995-09-21,-1.7596726878139821,-1.571586913120393,-4.941476700266536,0.8343615063425629,-5.481250884517779
1995-09-22,-0.9114306681866053,3.419146993188693,-2.992448009255399,-0.7123028589425834,-1.1749054376190498
1995-09-23,-0.09053052658700385,0.06552913852030577,-0.055481671311440356,-0.13136263697821784,-0.02374443331745731
1995-09-25,0.016259873090119028,1.1105236892927035,-0.20838138083742772,-0.32306077312181714,1.0167330951049673
1995-09-26,0.47595408461071675,0.37826382397392366,0.9695194649730493,0.7838160318161778,1.0185821773989807
1995-09-27,-0.36711887653765685,0.4435280752096702,-2.7060631077873163,1.5649943495841507,-1.9793273258027202
1995-09-28,0.16845158127411786,-0.5569778718610624,-0.7338793666228953,-1.6003156738627358,-1.2859269813757879
1995-09-29,-0.15912640095187214,-1.7857228291499398,2.1563197554984246,0.29409345856303015,1.0297363194638167
1995-09-30,-0.07475598963661655,0.05477993074734395,-0.045895146875484766,-0.09041491819064697,-0.021316076138220726
1995-10-02,-1.1491956282435203,-0.9903318061944043,0.500952192133654,0.128960872023717,1.41579476578951
1995-10-03,0.6203223973018257,0.1069825155100057,1.1468794482701026,0.40913300768042765,1.6946865511274196
1995-10-04,-1.6668411757332287,-0.853063339766615,0.2454274931410393,1.1297198234421564,-0.592472779499703
1995-10-05,-1.060452129276939,0.01884535685181407,-0.06572691632532025,0.8808609987961018,-3.425668080517034
1995-10-06,1.033260812883402,0.36655846765584293,0.2859002646396005,0.20522962883075033,1.2210383521559909
1995-10-07,-0.026658046182797716,0.022004655678203273,-0.016664995037149903,0.03443825937023865,-0.013911802614380225
1995-10-09,-1.484838123353017,-0.29437125808875225,-2.5699633271162288,0.8100271860152293,-0.29268348548119216
1995-10-10,-1.0272394879068822,1.824347153216899,-0.3424052733543105,-0.9258704702885302,0.561532089285142
1995-10-11,1.2711350734813458,0.17192777537110027,0.8522455268489533,-0.8399605430511644,0.1024422412225497
1995-10-12,0.5415190675472793,-1.9168959269293748,0.9232587344338354,0.04969716461816167,-1.5136535676062297
1995-10-13,0.6128988442969733,-1.8434879126226984,3.0498667693978976,-0.028728855496001324,2.399480353007607
1995-10-14,-0.017557725073493454,0.015803444022213585,-0.011134534715951966,0.05806097430839321,-0.012510884782773471
1995-10-16,-0.6932704619236589,-0.37046887378680926,-1.5212168478836186,0.846207295740765,-0.3877416116989307
1995-10-17,-0.27839046019119973,0.22465506311974912,0.8050005695979938,-0.7650516899661796,-1.9878354612748197
1995-10-18,0.6460523038866758,1.392229627817603,1.006477592057672,-0.3641025725597099,0.39591349290788463
1995-10-19,-0.5569970027114255,-1.4613101121604541,-0.6321280388660903,-0.3579930492762936,-0.8814259670183568
1995-10-20,-0.3479865082099702,1.3481588209724806,-2.453937045848671,0.2610098241089879,-0.8896491440816827
1995-10-21,0.00047068285147153525,0.0035183859434468573,-0.0001782845478727746,0.10485931648609839,-0.009735563139261164
1995-10-23,-0.8859630083004248,0.885469290804863,-2.5617986819563976,-0.14178847037475809,-0.829964399631369
1995-10-24,-0.5570853978391992,-1.1418095527400844,1.472146738018187,-0.4425230391733502,0.7226944944170276
1995-10-25,-0.19712970273600874,-1.342321820908992,1.672977536657024,0.9838013251924945,1.83489216959579
1995-10-26,-0.23834165720345174,0.6851174911564751,-1.710480588069575,-0.55621084890463,1.2548420995684397
1995-10-27,-0.3062378450218757,1.084288878299786,0.0010786210555881813,-1.5284620327264786,-0.37408917832060173
